Timestamp,Latitude,Longitude,Bearing,Altitude,Speed (km/h),Location Accuracy (m),Accelerometer X,Accelerometer Y,Accelerometer Z
2020/01/28 - 17:52:04,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,5.4101562,8.656387,0.31671143
2020/01/28 - 17:52:04,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,5.1348267,8.625259,-0.0687561
2020/01/28 - 17:52:04,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,5.2162323,8.421753,-0.3943634
2020/01/28 - 17:52:04,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,5.3957977,8.364288,-0.54281616
2020/01/28 - 17:52:04,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,5.8267517,8.512741,-0.29859924
2020/01/28 - 17:52:04,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,6.037445,8.929321,0.120391846
2020/01/28 - 17:52:04,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,5.9967346,9.092133,0.4124756
2020/01/28 - 17:52:04,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,5.9871674,9.037064,0.3645935
2020/01/28 - 17:52:04,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,5.738159,8.795258,0.010253906
2020/01/28 - 17:52:04,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,5.1060944,8.620468,-0.1956482
2020/01/28 - 17:52:04,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,4.658386,8.642029,-0.17649841
2020/01/28 - 17:52:04,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,4.476425,8.680328,-0.1836853
2020/01/28 - 17:52:04,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,4.6272583,8.713852,-0.29141235
2020/01/28 - 17:52:04,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,4.6918945,8.689911,-0.4302826
2020/01/28 - 17:52:04,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,4.4548798,8.6731415,-0.3440857
2020/01/28 - 17:52:04,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,4.2609406,8.630051,-0.36325073
2020/01/28 - 17:52:04,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,4.143631,8.637238,-0.28663635
2020/01/28 - 17:52:04,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,4.1891174,8.778488,-0.24113464
2020/01/28 - 17:52:04,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,4.337555,8.850311,-0.27944946
2020/01/28 - 17:52:04,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,4.3351593,8.902985,-0.29859924
2020/01/28 - 17:52:04,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,4.3543243,8.929321,-0.40394592
2020/01/28 - 17:52:04,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,4.3806458,8.80722,-0.451828
2020/01/28 - 17:52:04,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,4.167572,8.809616,-0.4302826
2020/01/28 - 17:52:04,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,4.0119476,8.986786,-0.34887695
2020/01/28 - 17:52:04,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,3.9975739,8.993973,-0.3105774
2020/01/28 - 17:52:04,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,3.8874512,8.888626,-0.22198486
2020/01/28 - 17:52:04,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,3.6528168,8.926926,-0.16931152
2020/01/28 - 17:52:04,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,3.5929565,8.900589,-0.49491882
2020/01/28 - 17:52:04,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,3.614502,8.847916,-0.6768799
2020/01/28 - 17:52:04,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,3.3679047,8.895813,-0.6385803
2020/01/28 - 17:52:04,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,3.2601624,8.902985,-0.6505432
2020/01/28 - 17:52:04,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,3.5043793,8.902985,-0.77983093
2020/01/28 - 17:52:04,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,3.413391,8.998764,-0.73913574
2020/01/28 - 17:52:04,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,2.7861176,9.022705,-0.6984253
2020/01/28 - 17:52:04,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,2.4772644,8.955658,-0.8851776
2020/01/28 - 17:52:04,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,2.783722,8.898209,-1.1365662
2020/01/28 - 17:52:04,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,3.0470886,8.962845,-1.1269989
2020/01/28 - 17:52:05,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,2.7023163,9.195084,-1.1126251
2020/01/28 - 17:52:05,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,2.2713623,9.412949,-1.1868439
2020/01/28 - 17:52:05,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,1.9577179,9.31958,-1.1054535
2020/01/28 - 17:52:05,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,1.5722504,9.238174,-0.97377014
2020/01/28 - 17:52:05,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,1.3759308,9.429718,-0.9546051
2020/01/28 - 17:52:05,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,1.1053925,9.494354,-0.97377014
2020/01/28 - 17:52:05,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,0.9569397,9.506332,-1.0479889
2020/01/28 - 17:52:05,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,0.83483887,9.681107,-1.0455933
2020/01/28 - 17:52:05,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,0.77020264,9.843918,-0.8732147
2020/01/28 - 17:52:05,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,0.6409149,9.800812,-0.78222656
2020/01/28 - 17:52:05,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,0.10221863,9.846298,-0.7008209
2020/01/28 - 17:52:05,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,-0.29762268,9.908554,-0.7654724
2020/01/28 - 17:52:05,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,-0.14678955,10.033051,-0.83969116
2020/01/28 - 17:52:05,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,0.023208618,10.119247,-0.530838
2020/01/28 - 17:52:05,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,-0.18748474,10.097702,-0.5092926
2020/01/28 - 17:52:05,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,-0.36465454,10.028259,-0.6984253
2020/01/28 - 17:52:05,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,-0.42929077,9.994751,-0.74632263
2020/01/28 - 17:52:05,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,-0.50590515,9.954041,-0.664917
2020/01/28 - 17:52:05,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,-0.47958374,9.815186,-0.6361847
2020/01/28 - 17:52:05,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,-0.34310913,9.807999,-0.6960449
2020/01/28 - 17:52:05,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,-0.24255371,9.7912445,-0.7415314
2020/01/28 - 17:52:05,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,-0.34310913,9.626038,-0.9713745
2020/01/28 - 17:52:05,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,-0.19467163,9.544632,-1.3400726
2020/01/28 - 17:52:05,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,0.004058838,9.365067,-1.7015991
2020/01/28 - 17:52:05,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,-0.14439392,9.24057,-2.0583344
2020/01/28 - 17:52:05,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,-0.09172058,9.276489,-2.2618408
2020/01/28 - 17:52:05,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,0.006439209,9.355499,-2.3336792
2020/01/28 - 17:52:05,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,0.056732178,9.149597,-2.4294434
2020/01/28 - 17:52:05,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,0.22911072,9.101715,-2.9034882
2020/01/28 - 17:52:05,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,0.77497864,9.226212,-3.1548767
2020/01/28 - 17:52:05,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,1.198761,9.288452,-3.1644592
2020/01/28 - 17:52:05,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,1.1293335,9.235779,-3.0184174
2020/01/28 - 17:52:05,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,0.7869568,9.192688,-3.1692505
2020/01/28 - 17:52:05,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,0.52838135,9.173538,-3.372757
2020/01/28 - 17:52:05,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,0.68640137,9.190292,-3.2362823
2020/01/28 - 17:52:05,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,1.009613,9.070587,-3.1405182
2020/01/28 - 17:52:05,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,1.2346649,8.996368,-3.3823395
2020/01/28 - 17:52:05,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,1.3855133,9.049042,-3.6265411
2020/01/28 - 17:52:05,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,1.5961914,8.888626,-3.475708
2020/01/28 - 17:52:05,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,1.5842285,8.898209,-3.2195282
2020/01/28 - 17:52:05,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,1.17482,8.960449,-3.2482605
2020/01/28 - 17:52:05,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,0.8300476,8.560623,-3.7582245
2020/01/28 - 17:52:05,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,0.6744232,8.304443,-4.239456
2020/01/28 - 17:52:05,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,1.0550995,8.472031,-4.217911
2020/01/28 - 17:52:05,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,1.7446442,8.625259,-4.1772003
2020/01/28 - 17:52:05,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,2.3312225,8.493576,-4.2011566
2020/01/28 - 17:52:05,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,2.5083923,8.419357,-4.361557
2020/01/28 - 17:52:05,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,2.5921783,8.4888,-4.4070435
2020/01/28 - 17:52:05,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,2.721466,8.36908,-4.2059326
2020/01/28 - 17:52:06,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,2.8507538,8.333176,-4.2681885
2020/01/28 - 17:52:06,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,2.8220215,8.275711,-4.684784
2020/01/28 - 17:52:06,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,2.7023163,8.1081085,-5.0199738
2020/01/28 - 17:52:06,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,2.7238617,8.065018,-5.053482
2020/01/28 - 17:52:06,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,3.8797913,7.5699005,-5.1815796
2020/01/28 - 17:52:06,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,4.231735,7.333832,-5.334564
2020/01/28 - 17:52:06,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,4.2396393,7.249069,-5.16098
2020/01/28 - 17:52:07,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,4.735718,7.3402863,-4.9773407
2020/01/28 - 17:52:07,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,4.863571,7.3489075,-4.531082
2020/01/28 - 17:52:07,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,5.088867,7.4375,-4.0792847
2020/01/28 - 17:52:07,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,5.184143,7.3852997,-3.8650055
2020/01/28 - 17:52:07,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,5.178406,7.496643,-3.6598206
2020/01/28 - 17:52:07,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,5.2636414,7.6299896,-3.3598328
2020/01/28 - 17:52:08,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,5.252136,7.7276764,-2.914978
2020/01/28 - 17:52:08,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,5.246155,7.8074036,-2.5805206
2020/01/28 - 17:52:08,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,5.4621124,7.540207,-2.3324738
2020/01/28 - 17:52:08,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,6.167923,7.567749,-1.7233887
2020/01/28 - 17:52:09,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,6.5416565,7.3094177,-1.5043182
2020/01/28 - 17:52:09,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,6.3922577,7.4511414,-1.1087952
2020/01/28 - 17:52:09,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,6.008957,7.883301,-0.6402588
2020/01/28 - 17:52:09,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,5.0045776,8.371948,-0.5478363
2020/01/28 - 17:52:09,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,4.1266327,8.6492,-0.36923218
2020/01/28 - 17:52:10,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,3.8694916,8.931244,-0.09126282
2020/01/28 - 17:52:10,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,2.9211426,9.16539,0.029876709
2020/01/28 - 17:52:10,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,2.5083923,9.48909,0.5714569
2020/01/28 - 17:52:10,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,2.3261871,9.741684,0.58462524
2020/01/28 - 17:52:10,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,2.0858154,9.47113,-0.09007263
2020/01/28 - 17:52:11,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,2.5292206,9.173538,-0.72787476
2020/01/28 - 17:52:11,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,3.0659943,9.18071,-1.1760712
2020/01/28 - 17:52:11,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,3.79982,8.680084,-1.5625
2020/01/28 - 17:52:11,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,4.962448,8.211548,-1.779419
2020/01/28 - 17:52:11,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,5.67305,7.7319794,-1.8912354
2020/01/28 - 17:52:12,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,5.9325714,7.4908905,-1.3072815
2020/01/28 - 17:52:12,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,5.6479034,7.8435516,-1.0956268
2020/01/28 - 17:52:12,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,5.4546967,8.003006,-1.1392059
2020/01/28 - 17:52:12,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,5.678314,7.9687805,-0.84472656
2020/01/28 - 17:52:13,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,6.0434265,7.904373,-0.55023193
2020/01/28 - 17:52:13,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,6.1348877,7.5938416,-0.38909912
2020/01/28 - 17:52:13,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,6.6244965,7.0991974,-0.143219
2020/01/28 - 17:52:13,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,7.0475616,6.852112,0.41487122
2020/01/28 - 17:52:13,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,7.251068,6.887787,0.7301941
2020/01/28 - 17:52:13,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,7.2460327,7.0051117,0.64256287
2020/01/28 - 17:52:14,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,6.503586,7.5260773,0.89442444
2020/01/28 - 17:52:14,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,5.108963,8.102844,0.25924683
2020/01/28 - 17:52:14,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,3.159851,9.049515,-0.72621155
2020/01/28 - 17:52:14,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,0.8927765,9.415344,-0.7982788
2020/01/28 - 17:52:14,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,-0.38500977,9.530029,-1.2071991
2020/01/28 - 17:52:15,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,-1.1669464,9.714142,-1.6199646
2020/01/28 - 17:52:15,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,-2.1792145,9.543442,-1.7030487
2020/01/28 - 17:52:15,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,-1.5909729,9.497467,-2.424179
2020/01/28 - 17:52:15,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,-0.7589874,9.752457,-2.3949585
2020/01/28 - 17:52:15,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,0.33900452,8.981277,-2.7835388
2020/01/28 - 17:52:16,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,-0.3371277,8.915924,-3.8645325
2020/01/28 - 17:52:16,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,-0.54948425,9.133072,-3.388321
2020/01/28 - 17:52:16,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,-0.03138733,9.213043,-2.7462006
2020/01/28 - 17:52:16,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,1.5059357,9.175934,-3.3866425
2020/01/28 - 17:52:16,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,2.4961853,8.457428,-3.9859161
2020/01/28 - 17:52:17,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,3.3185883,8.13829,-4.737213
2020/01/28 - 17:52:17,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,3.2493896,7.7200165,-5.113098
2020/01/28 - 17:52:17,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,4.223831,7.9383698,-5.207428
2020/01/28 - 17:52:17,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,4.8812866,7.4243317,-4.135544
2020/01/28 - 17:52:17,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,4.899475,7.4159546,-4.306488
2020/01/28 - 17:52:18,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,5.084305,7.389847,-4.0792847
2020/01/28 - 17:52:18,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,5.183182,7.540924,-3.894928
2020/01/28 - 17:52:18,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,5.271057,7.2854614,-3.6799316
2020/01/28 - 17:52:18,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,5.567459,6.943817,-3.5403442
2020/01/28 - 17:52:18,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,6.1700745,7.3335876,-2.1100616
2020/01/28 - 17:52:19,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,6.2680054,7.4554596,-1.2433624
2020/01/28 - 17:52:19,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,6.266083,7.583069,-0.62828064
2020/01/28 - 17:52:19,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,5.949341,7.794235,-0.081207275
2020/01/28 - 17:52:19,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,5.6711273,7.9261475,0.9042511
2020/01/28 - 17:52:19,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,5.50737,8.094467,1.8236237
2020/01/28 - 17:52:20,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,5.1470337,7.9328613,2.085785
2020/01/28 - 17:52:20,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,4.8305206,7.971161,2.4109192
2020/01/28 - 17:52:20,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,5.1329193,7.9864807,2.537094
2020/01/28 - 17:52:20,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,5.1535034,7.74971,2.6441193
2020/01/28 - 17:52:21,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,4.7419434,7.741089,3.366684
2020/01/28 - 17:52:21,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,4.9440155,8.254395,2.2861786
2020/01/28 - 17:52:21,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,5.1101685,8.582169,1.8413391
2020/01/28 - 17:52:21,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,5.626587,8.504593,1.4290619
2020/01/28 - 17:52:21,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,4.2053986,8.823975,0.42541504
2020/01/28 - 17:52:22,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,3.199112,9.105774,-0.26316833
2020/01/28 - 17:52:22,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,2.5045624,8.704514,-2.866867
2020/01/28 - 17:52:22,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,2.1384888,8.539078,-4.1149597
2020/01/28 - 17:52:22,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,1.641922,8.713364,-3.8939667
2020/01/28 - 17:52:22,60.35965446,25.07362992,0.0,35.5880126953125,0.0,51.456,2.0937195,8.631729,-4.1207123
2020/01/28 - 17:52:22,60.35964563,25.07363378,0.0,35.5992431640625,0.0,15.008,2.0937195,8.631729,-4.1207123
2020/01/28 - 17:52:22,60.35964563,25.07363378,0.0,35.5992431640625,0.0,15.008,2.120758,8.548172,-3.981842
2020/01/28 - 17:52:23,60.35964563,25.07363378,0.0,35.5992431640625,0.0,15.008,2.2151031,8.868515,-3.68161
2020/01/28 - 17:52:23,60.35964563,25.07363378,0.0,35.5992431640625,0.0,15.008,2.135376,8.911377,-3.4472198
2020/01/28 - 17:52:23,60.35964563,25.07363378,0.0,35.5992431640625,0.0,15.008,2.388916,8.9207,-3.4177704
2020/01/28 - 17:52:23,60.35964563,25.07363378,0.0,35.5992431640625,0.0,15.008,1.7266846,8.363098,-2.1239471
2020/01/28 - 17:52:23,60.35964563,25.07363378,0.0,35.5992431640625,0.0,15.008,1.3132019,8.977692,-0.834671
2020/01/28 - 17:52:24,60.35964563,25.07363378,0.0,35.5992431640625,0.0,15.008,2.3070374,9.110809,-1.0336151
2020/01/28 - 17:52:24,60.35964563,25.07363378,0.0,35.5992431640625,0.0,15.008,1.6067352,9.57074,0.2511139
2020/01/28 - 17:52:24,60.35964563,25.07363378,0.0,35.5992431640625,0.0,15.008,0.9454498,9.220703,2.8404388
2020/01/28 - 17:52:24,60.35964563,25.07363378,0.0,35.5992431640625,0.0,15.008,0.048339844,8.486877,4.7203674
2020/01/28 - 17:52:24,60.35964563,25.07363378,0.0,35.5992431640625,0.0,15.008,-0.6287384,6.868637,7.707367
2020/01/28 - 17:52:25,60.35964563,25.07363378,0.0,35.5992431640625,0.0,15.008,3.2766876,5.1268463,9.090027
2020/01/28 - 17:52:25,60.35964563,25.07363378,0.0,35.5992431640625,0.0,15.008,0.9610138,5.350479,7.529953
2020/01/28 - 17:52:25,60.35964563,25.07363378,0.0,35.5992431640625,0.0,15.008,1.6900482,4.82399,8.086853
2020/01/28 - 17:52:25,60.35964563,25.07363378,0.0,35.5992431640625,0.0,15.008,1.2306061,4.508667,8.282211
2020/01/28 - 17:52:26,60.35964563,25.07363378,0.0,35.5992431640625,0.0,15.008,1.1140137,4.0638275,9.473816
2020/01/28 - 17:52:26,60.35964563,25.07363378,0.0,35.5992431640625,0.0,15.008,0.91767883,4.203659,8.915009
2020/01/28 - 17:52:26,60.35964563,25.07363378,0.0,35.5992431640625,0.0,15.008,0.712265,4.65831,8.143112
2020/01/28 - 17:52:26,60.35964563,25.07363378,0.0,35.5992431640625,0.0,15.008,0.7941437,5.0883026,8.035141
2020/01/28 - 17:52:26,60.35964563,25.07363378,0.0,35.5992431640625,0.0,15.008,1.175293,5.215912,7.984146
2020/01/28 - 17:52:27,60.35964563,25.07363378,0.0,35.5992431640625,0.0,15.008,1.1977997,5.232193,7.9434357
2020/01/28 - 17:52:27,60.35964563,25.07363378,0.0,35.5992431640625,0.0,15.008,0.95957947,5.213043,8.087814
2020/01/28 - 17:52:27,60.35964563,25.07363378,0.0,35.5992431640625,0.0,15.008,1.0663605,5.1752167,8.011673
2020/01/28 - 17:52:27,60.35964563,25.07363378,0.0,35.5992431640625,0.0,15.008,0.9645996,5.1622925,8.174484
2020/01/28 - 17:52:27,60.35964563,25.07363378,0.0,35.5992431640625,0.0,15.008,0.97561646,5.2223816,8.020538
2020/01/28 - 17:52:28,60.35964563,25.07363378,0.0,35.5992431640625,0.0,15.008,0.98495483,5.341614,7.972885
2020/01/28 - 17:52:28,60.35964563,25.07363378,0.0,35.5992431640625,0.0,15.008,0.96365356,5.4716187,7.8826294
2020/01/28 - 17:52:28,60.35964563,25.07363378,0.0,35.5992431640625,0.0,15.008,1.0488739,5.535309,7.7454376
2020/01/28 - 17:52:28,60.35964563,25.07363378,0.0,35.5992431640625,0.0,15.008,0.91456604,5.591568,7.8199005
2020/01/28 - 17:52:28,60.35964563,25.07363378,0.0,35.5992431640625,0.0,15.008,0.76852417,5.6753693,7.7964325
2020/01/28 - 17:52:28,60.35964563,25.07363378,0.0,35.5992431640625,0.0,15.008,0.8104248,5.6772766,7.6898956
2020/01/28 - 17:52:29,60.35964563,25.07363378,0.0,35.5992431640625,0.0,15.008,0.8085022,5.7079315,7.7025757
2020/01/28 - 17:52:29,60.35964563,25.07363378,0.0,35.5992431640625,0.0,15.008,0.78504944,5.735214,7.706894
2020/01/28 - 17:52:29,60.35964563,25.07363378,0.0,35.5992431640625,0.0,15.008,0.78671265,5.754608,7.683426
2020/01/28 - 17:52:29,60.35964563,25.07363378,0.0,35.5992431640625,0.0,15.008,0.7869568,5.7402496,7.678406
2020/01/28 - 17:52:29,60.35964563,25.07363378,0.0,35.5992431640625,0.0,15.008,0.8085022,5.738327,7.717911
2020/01/28 - 17:52:30,60.35964563,25.07363378,0.0,35.5992431640625,0.0,15.008,0.8396301,5.6959534,7.671707
2020/01/28 - 17:52:30,60.35964563,25.07363378,0.0,35.5992431640625,0.0,15.008,0.807312,5.7282867,7.7339478
2020/01/28 - 17:52:30,60.35964563,25.07363378,0.0,35.5992431640625,0.0,15.008,0.8121033,5.7163086,7.6968384
2020/01/28 - 17:52:30,60.35964563,25.07363378,0.0,35.5992431640625,0.0,15.008,0.7199249,5.705536,7.7135925
2020/01/28 - 17:52:31,60.35964563,25.07363378,0.0,35.5992431640625,0.0,15.008,0.6878357,5.6569366,7.8119965
